8260,Erling Haaland,Manchester City,35,2803,36,8,123,29,5,0,F S,32.7613995373249,5.84910985454917,,,,,,,,29,27.4332098662853,31.9633980840445,3.28581621870399
647,Harry Kane,Tottenham,38,3414,30,3,133,57,6,0,F,23.0644401237369,7.54740777146071,,,,,,,,25,18.4974272176623,25.0791179835796,5.09535216260701
998,Ivan Toney,Brentford,33,2960,20,4,94,26,9,0,F,21.6911975741386,4.90989284031093,,,,,,,,14,16.36301879026,18.1100468672812,4.02458566986024
1250,Mohamed Salah,Liverpool,38,3307,19,12,125,65,2,0,F M S,23.340063713491,8.72024561092258,,,,,,,,17,20.2953876554966,32.5441379323602,8.86678267456591
468,Callum Wilson,Newcastle United,31,1911,18,5,73,24,4,0,F S,18.8567680306733,3.56796343438327,,,,,,,,15,16.5732602663338,15.5175623819232,1.81089059449732
556,Marcus Rashford,Manchester United,35,2907,17,5,108,31,2,0,F M S,18.7617605179548,3.73541292920709,,,,,,,,17,18.7617605179548,30.331113813445,9.5897462181747
2517,Martin Odegaard,Arsenal,37,3203,15,7,93,77,4,0,M,9.13776086084545,9.20995663944632,,,,,,,,15,9.13776086084545,27.8937601931393,15.0471040699631
7752,Gabriel Martinelli,Arsenal,36,2851,15,5,79,59,3,0,F M S,10.5381343849003,9.34948549047112,,,,,,,,15,10.5381343849003,25.1508745513856,9.32091725245118
8865,Ollie Watkins,Aston Villa,37,3150,15,6,85,30,4,0,F M S,17.486295863986,3.67403400316834,,,,,,,,14,15.9639569967985,22.1625641584396,5.43531572353095
773,Aleksandar Mitrovic,Fulham,24,2022,14,1,93,15,7,0,F S,16.1790168406442,2.33449823409319,,,,,,,,10,10.0896641304716,11.8028056677431,2.5752602564171
7322,Bukayo Saka,Arsenal,38,3216,14,11,89,75,6,0,F M S,11.3000496551394,7.04298074450344,,,,,,,,12,9.01654163748026,23.583176817745,11.6032799705863
2381,Rodrigo,Leeds,31,1955,13,1,67,16,6,0,F M S,8.57298392057419,2.29870596248656,,,,,,,,12,7.81181491911411,10.8127338606864,3.45052551943809
6681,Harvey Barnes,Leicester,34,2738,13,1,72,19,3,0,F M S,9.12047801166773,3.10730463638902,,,,,,,,13,9.12047801166773,14.7236029133201,3.64901958033442
482,Roberto Firmino,Liverpool,25,1203,11,4,39,21,0,0,F M S,8.12295633554459,3.05484009161592,,,,,,,,11,8.12295633554459,13.9126432128251,6.69017071276903
5543,Gabriel Jesus,Arsenal,26,2107,11,6,77,31,6,0,F S,16.1711343899369,4.24373349174857,,,,,,,,10,15.4099743738771,22.4763884246349,6.94562154635787
6055,Phil Foden,Manchester City,32,1837,11,6,46,44,1,0,F M S,6.18585200980306,5.69747946225107,,,,,,,,11,6.18585200980306,17.4263748861849,8.10150869376957
7420,Miguel Almirón,Newcastle United,34,2550,11,2,69,26,2,0,F S,8.72705946490169,2.95513835735619,,,,,,,,11,8.72705946490169,14.4784786589444,5.55731841549277
453,Son Heung-Min,Tottenham,36,2920,10,6,81,62,2,0,F M S,9.59789542481303,6.33434148319066,,,,,,,,10,9.59789542481303,17.6213334053755,5.95491185970604
5232,Alexander Isak,Newcastle United,22,1530,10,1,51,15,3,0,F S,8.78485171124339,1.77073233295232,,,,,,,,8,7.26251676306129,11.1590563766658,2.86473587434739
6818,James Maddison,Leicester,30,2485,10,9,85,69,10,0,F M S,8.4893871806562,7.77319890633225,,,,,,,,9,6.96704943105578,15.3546680137515,6.39937745407224
7814,Taiwo Awoniyi,Nottingham Forest,27,1426,10,1,35,10,2,0,F S,8.0510318800807,1.02802275121212,,,,,,,,10,8.0510318800807,7.68116633594036,0.716899925842881
8379,Alexis Mac Allister,Brighton,35,2882,10,2,86,47,8,0,M S,11.5322429686785,3.92812020145357,,,,,,,,4,6.9652300067246,19.9106729477644,12.6569149401039
8706,Eberechi Eze,Crystal Palace,38,2657,10,4,70,57,3,0,F M S,6.83176404051483,4.61944077908993,,,,,,,,9,6.07059519924223,11.0957055054605,4.36974600702524
239,Pascal Groß,Brighton,37,3261,9,8,40,80,6,0,D F M,5.95440179016441,11.2460304852575,,,,,,,,9,5.95440179016441,25.2524089161307,15.0083675533533
843,James Ward-Prowse,Southampton,38,3378,9,4,44,72,6,0,M,5.40891109965742,6.05850842688233,,,,,,,,7,2.36423415318131,10.5485019069165,8.64176371879876
6552,Bryan Mbeumo,Brentford,38,2991,9,8,71,52,5,0,F S,10.1007856195793,7.65799580514431,,,,,,,,8,9.33961682859808,17.5312628252432,5.16504011116922
10720,Darwin Núñez,Liverpool,29,1702,9,3,84,28,1,1,F S,14.3748054280877,5.64688746258616,,,,,,,,9,14.3748054280877,20.2773936204612,3.48134439438581
10846,Julián Álvarez,Manchester City,31,1416,9,0,47,18,0,0,F M S,7.75327617581934,2.04682109691203,,,,,,,,8,6.9921071594581,13.7686981409788,5.82053555827588
314,Ilkay Gündogan,Manchester City,31,2369,8,4,54,37,0,0,M S,7.84269534051418,3.44454476982355,,,,,,,,8,7.08152650296688,23.5737712159753,15.4987760167569
986,Danny Ings,"Aston Villa,West Ham",35,1562,8,2,42,15,4,0,F S,8.25754163786769,1.46359554305673,,,,,,,,6,6.73520066961646,8.44458872824907,0.814106842502952
1228,Bruno Fernandes,Manchester United,37,3326,8,8,92,118,6,0,M,9.38545669615269,17.2667094403878,,,,,,,,6,7.86311881244183,35.4180968813598,17.7249531447887
7698,Leandro Trossard,"Arsenal,Brighton",36,2263,8,12,55,47,1,0,D F M S,7.06845421344042,6.3585773780942,,,,,,,,8,7.06845421344042,16.3297882005572,6.74951654486358
10760,Brennan Johnson,Nottingham Forest,38,2952,8,3,55,28,6,0,F M S,8.26651842147112,3.74329615943134,,,,,,,,7,5.98301219195128,12.1707224734128,2.80076134577394
204,Granit Xhaka,Arsenal,37,3039,7,7,40,46,4,0,M S,5.78543318994343,4.80290406476706,,,,,,,,7,5.78543318994343,21.0321485698223,14.2464174330235
447,Kevin De Bruyne,Manchester City,32,2448,7,16,65,97,1,0,M S,4.75827438943088,16.3196439817548,,,,,,,,7,4.75827438943088,29.1285126917064,16.6335608176887
522,Wilfried Zaha,Crystal Palace,27,2308,7,2,66,26,5,0,F M,7.79759448952973,2.76025331951678,,,,,,,,7,6.27525747008622,11.7468936778605,4.08658658713102
5220,Kai Havertz,Chelsea,35,2613,7,1,71,38,5,0,F M S,12.7765637636185,3.57487528771162,,,,,,,,6,12.0153897702694,17.8509727194905,5.23885962367058
5786,Yoane Wissa,Brentford,38,1583,7,3,32,13,3,0,F S,5.20758553594351,2.63992808014154,,,,,,,,7,5.20758553594351,11.2729671532288,4.30140823870897
6034,Philip Billing,Bournemouth,36,2822,7,1,38,27,5,0,F M S,4.89419848565012,3.45726134348661,,,,,,,,7,4.89419848565012,9.99511990696192,3.56168209016323
6756,Dwight McNeil,Everton,36,2512,7,3,46,51,5,0,D F M S,3.87122051976621,7.44360885117203,,,,,,,,7,3.87122051976621,9.87468840554357,2.48096778988838
6854,Diogo Jota,Liverpool,22,1132,7,4,35,17,2,0,F M S,6.437793597579,1.77560536749661,,,,,,,,7,6.437793597579,8.17386988922954,3.90022247843444
10806,Kaoru Mitoma,Brighton,33,2306,7,5,52,40,0,0,D M S,9.24578574113548,7.03577379509807,,,,,,,,7,9.24578574113548,21.0432379096746,9.10057187266648
11296,Cody Gakpo,Liverpool,21,1483,7,2,39,23,0,0,F M S,6.55453956127167,2.98171077296138,,,,,,,,7,6.55453956127167,12.1178704500198,4.42532731220126
87,Joelinton,Newcastle United,32,2677,6,1,51,26,12,0,F M S,6.25254468619823,3.11643836461008,,,,,,,,6,6.25254468619823,12.3078581225127,7.09226019866765
501,Danny Welbeck,Brighton,31,1868,6,3,62,30,0,0,F S,9.55017678812146,5.09805623069406,,,,,,,,6,9.55017678812146,16.1031027585268,5.39882243983448
553,Anthony Martial,Manchester United,21,987,6,2,27,12,0,0,F S,7.32810969091952,1.75676074996591,,,,,,,,5,6.56694371439517,9.77430764771998,2.77538823522627
618,Raheem Sterling,Chelsea,28,1919,6,3,41,34,4,0,D F M S,7.40515337884426,4.86112940590829,,,,,,,,6,7.40515337884426,13.5398763269186,3.04172543250024
1679,Dominic Solanke,Bournemouth,33,2874,6,7,76,21,2,0,F M S,9.31767434626818,3.95762315299362,,,,,,,,6,9.31767434626818,14.1450274996459,3.06674147117883
1776,Jarrod Bowen,West Ham,38,3245,6,5,75,48,2,0,F M S,10.0042298100889,6.90739019960165,,,,,,,,5,8.48189047165215,15.1710119843483,3.62152725830674
3585,Said Benrahma,West Ham,35,2070,6,3,73,48,0,0,F M S,6.35057314857841,4.75649943761528,,,,,,,,2,3.30589720234275,8.22118416242301,2.45425550825894
6049,Solly March,Brighton,33,2745,6,7,73,65,2,0,D M S,8.06985758244991,9.56700888089836,,,,,,,,6,8.06985758244991,22.1303944736719,9.12522925809026
6122,Douglas Luiz,Aston Villa,37,2947,6,6,34,45,6,1,M S,3.19129090290517,4.56788077950478,,,,,,,,6,3.19129090290517,15.9392809327692,11.5554137099534
6345,Jadon Sancho,Manchester United,26,1710,6,3,21,43,0,0,F M S,3.78909493051469,4.79003554582596,,,,,,,,6,3.78909493051469,15.0473713185638,7.70760819502175
6853,Rúben Neves,Wolverhampton Wanderers,35,3022,6,1,67,32,12,0,D M S,5.00628547277302,1.83842960279435,,,,,,,,3,2.72277917247266,10.4524201545864,8.16947869770229
8291,Daniel Podence,Wolverhampton Wanderers,32,1769,6,0,43,37,5,0,F M S,3.7195267919451,2.41711725853384,,,,,,,,6,3.7195267919451,7.61255117505789,2.90808932669461
